track_id,group,source_dataset,source_track_id,title,creator,artist_key,album_key,composer_key,subpool,duration_seconds,source_url,download_url,license_type,license_url,instrumental_evidence,split,relative_path,sha256,download_status,downloaded_at,error
classical_musicnet_2300,classical,musicnet-zenodo-5120004,2300,"WTK I, No. 8: Prelude and Fugue in E-flat minor — 1. Prelude",Kimiko Ishizaka,,musicnet_bach_bwv853,bach,piano_solo,238,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2300.wav,4797b25eeb1fc71f4bdb984fcdd306338c0c70557dd9ae4bdc46e1ed71eeafbe,verified,2026-07-17,
classical_musicnet_2302,classical,musicnet-zenodo-5120004,2302,"WTK I, No. 5: Prelude and Fugue in D major — 2. Fugue",Kimiko Ishizaka,,musicnet_bach_bwv850,bach,piano_solo,108,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2302.wav,5b1a065a945002ee13b0f7694dc2625ff4d86644e3f6fd7f4cc53346442c4a8f,verified,2026-07-17,
classical_musicnet_2303,classical,musicnet-zenodo-5120004,2303,"WTK I, No. 5: Prelude and Fugue in D major — 1. Prelude",Kimiko Ishizaka,,musicnet_bach_bwv850,bach,piano_solo,92,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2303.wav,6c233b3641a84a1755c683a6205e720805a609beec0d70c9b5e33c5c823fda10,verified,2026-07-17,
classical_musicnet_2304,classical,musicnet-zenodo-5120004,2304,"WTK I, No. 14: Prelude and Fugue in F-sharp minor — 2. Fugue",Kimiko Ishizaka,,musicnet_bach_bwv859,bach,piano_solo,196,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2304.wav,359b444080e067e8840e3b9b7abe1102e6e6af16835c29cc05440fc770b3dd7a,verified,2026-07-17,
classical_musicnet_2305,classical,musicnet-zenodo-5120004,2305,"WTK I, No. 14: Prelude and Fugue in F-sharp minor — 1. Prelude",Kimiko Ishizaka,,musicnet_bach_bwv859,bach,piano_solo,65,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2305.wav,395bf9b55fd5312dc4ce52a7fea15557058ed61f555108245beb8e8782e73650,verified,2026-07-17,
classical_musicnet_2307,classical,musicnet-zenodo-5120004,2307,"WTK I, No. 18: Prelude and Fugue in G-sharp minor — 2. Fugue",Kimiko Ishizaka,,musicnet_bach_bwv863,bach,piano_solo,137,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2307.wav,70f9c2adac76cd132672d4eb02f94c2408ce11898850a5760f02fbb2fccfc622,verified,2026-07-17,
classical_musicnet_2308,classical,musicnet-zenodo-5120004,2308,"WTK I, No. 18: Prelude and Fugue in G-sharp minor — 1. Prelude",Kimiko Ishizaka,,musicnet_bach_bwv863,bach,piano_solo,121,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2308.wav,7a2286c50d1e8d11c4bbd74c8c3ffb2d1c8a617ab87822bfefe526eac64bcf3a,verified,2026-07-17,
classical_musicnet_2310,classical,musicnet-zenodo-5120004,2310,"WTK I, No. 15: Prelude and Fugue in G major — 1. Prelude",Kimiko Ishizaka,,musicnet_bach_bwv860,bach,piano_solo,55,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2310.wav,b3c2dddf16afbce395b7cc66c047161bc6b3c07456f3fd8c90c1ee4aaa48e05e,verified,2026-07-17,
classical_musicnet_2313,classical,musicnet-zenodo-5120004,2313,String Quartet No 15 in A minor — 1. Allegro,European Archive,,musicnet_beethoven_op132,beethoven,string_chamber,593,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,discovery,classical_music/classical_musicnet_2313.wav,0793cf01cc880c01e62781be0d0959230c59a866c0089d5180bc30b595792974,verified,2026-07-17,
classical_musicnet_2314,classical,musicnet-zenodo-5120004,2314,String Quartet No 15 in A minor — 2. Allegro ma non tanto,European Archive,,musicnet_beethoven_op132,beethoven,string_chamber,568,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,discovery,classical_music/classical_musicnet_2314.wav,ec1dc248a711018d1557e05f9b116ed4e6d6bc135f8cfadfe0eef81897850152,verified,2026-07-17,
classical_musicnet_2315,classical,musicnet-zenodo-5120004,2315,String Quartet No 15 in A minor — 3. Molto Adagio; Andante,European Archive,,musicnet_beethoven_op132,beethoven,string_chamber,1069,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,discovery,classical_music/classical_musicnet_2315.wav,0957fd2458b9a951ebacbcce171b9fdcb35c7e7a96d5d12c2940c9d0a14b8e2b,verified,2026-07-17,
classical_musicnet_2325,classical,musicnet-zenodo-5120004,2325,Piano Sonata No 23 in F minor — 1. Allegro assai,European Archive,,musicnet_beethoven_op57,beethoven,piano_solo,551,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2325.wav,7d62b2aea588144e10a562042ed544431c77ad1f9f4ec9244906210125d75cfa,verified,2026-07-17,
classical_musicnet_2335,classical,musicnet-zenodo-5120004,2335,"Violin Sonata No 8 in G major — 2. Tempo di minuetto, ma molto moderato e grazioso",Edward Auer,,musicnet_beethoven_op30no3,beethoven,mixed_chamber,422,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Accompanied Violin,discovery,classical_music/classical_musicnet_2335.wav,be11e7786bd41750e2ed6a0d4b5b53c5be60aa5830fc06d7a6e524d8a83e63f1,verified,2026-07-17,
classical_musicnet_2336,classical,musicnet-zenodo-5120004,2336,Violin Sonata No 8 in G major — 3. Allegro vivace,Edward Auer,,musicnet_beethoven_op30no3,beethoven,mixed_chamber,197,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Accompanied Violin,discovery,classical_music/classical_musicnet_2336.wav,3d08aad064c94f28452d1cf0ebd8ac4d4731ad976d573565cc1457cd0a8f64f1,verified,2026-07-17,
classical_musicnet_2341,classical,musicnet-zenodo-5120004,2341,"Violin Sonata No 8 in G major — 2. Tempo di minuetto, ma molto moderato e grazioso",European Archive,,musicnet_beethoven_op30no3,beethoven,mixed_chamber,460,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Accompanied Violin,discovery,classical_music/classical_musicnet_2341.wav,5a33db39ee8aebffc1e63aa0fbefff421490c1e2da0a26806bbad151eb520762,verified,2026-07-17,
classical_musicnet_2345,classical,musicnet-zenodo-5120004,2345,Piano Sonata No 14 in C-sharp minor — 3. Presto agitato,Stefano Ligoratti,,musicnet_beethoven_op27no2,beethoven,piano_solo,443,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2345.wav,312bda13386af6249fb56bed5d2166d9c31b209656996a12d4be72cf6237875e,verified,2026-07-17,
classical_musicnet_2350,classical,musicnet-zenodo-5120004,2350,Piano Sonata No 14 in C-sharp minor — 1. Adagio sostenuto,Glen W. Prillaman,,musicnet_beethoven_op27no2,beethoven,piano_solo,276,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2350.wav,9d2d46514102984eef13187eca734ca77c1fd34acefd824faf432b5e989e14f1,verified,2026-07-17,
classical_musicnet_2359,classical,musicnet-zenodo-5120004,2359,Piano Sonata No 15 in D major — 4. Rondo: Allegro ma non troppo,Paul Pitman,,musicnet_beethoven_op28,beethoven,piano_solo,304,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2359.wav,c1cede47dbc3672adba4d59a16b542017bca743856b5382162c8e4807b855245,verified,2026-07-17,
classical_musicnet_2364,classical,musicnet-zenodo-5120004,2364,Piano Sonata No 15 in D major — 4. Rondo: Allegro ma non troppo,Karine Gilanyan,,musicnet_beethoven_op28,beethoven,piano_solo,296,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2364.wav,a0104f05daa007677136b6070bd280276c75f2caaba68e2d6d74452e1beec206,verified,2026-07-17,
classical_musicnet_2371,classical,musicnet-zenodo-5120004,2371,Piano Sonata No 9 in E major — 2. Allegretto,Paul Pitman,,musicnet_beethoven_op14no1,beethoven,piano_solo,205,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2371.wav,eb8276d5aabeb78b5dea0c46fcbc8b51e174f646af8ac74b5bdcf65fd56a2861,verified,2026-07-17,
classical_musicnet_2372,classical,musicnet-zenodo-5120004,2372,Piano Sonata No 9 in E major — 3. Rondo - Allegro comodo,Paul Pitman,,musicnet_beethoven_op14no1,beethoven,piano_solo,228,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2372.wav,1582b9868649bd5500ff9f8d1b5e4ce8d36a8a55406a471b301b5677cf98fd8f,verified,2026-07-17,
classical_musicnet_2374,classical,musicnet-zenodo-5120004,2374,Piano Sonata No 19 in G minor — 2. Rondo: Allegro,Paul Pitman,,musicnet_beethoven_op49no1,beethoven,piano_solo,216,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2374.wav,2009fd96cf22a9f2eaadb7635447377e45034deafb0b94f42d586248631421e9,verified,2026-07-17,
classical_musicnet_2381,classical,musicnet-zenodo-5120004,2381,"String Quartet No 13 in B-flat major — 1. Adagio, ma non troppo - Allegro",European Archive,,musicnet_beethoven_op130,beethoven,string_chamber,560,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,discovery,classical_music/classical_musicnet_2381.wav,56684c2af791ddf6809e90d08740293133142b3a7a2f555d9f081fc12dfe497f,verified,2026-07-17,
classical_musicnet_2382,classical,musicnet-zenodo-5120004,2382,String Quartet No 13 in B-flat major — 2. Presto,European Archive,,musicnet_beethoven_op130,beethoven,string_chamber,117,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,discovery,classical_music/classical_musicnet_2382.wav,b8bbe4b8f9f0c2946b4693d347886dca426c6cbcf70463061513506c690865b2,verified,2026-07-17,
classical_musicnet_2383,classical,musicnet-zenodo-5120004,2383,"String Quartet No 13 in B-flat major — 3. Andante con moto, ma non troppo. Poco scherzoso",European Archive,,musicnet_beethoven_op130,beethoven,string_chamber,383,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,discovery,classical_music/classical_musicnet_2383.wav,5696b38514a864ea8cc0d24346e8d27e446577dc66eb40a0ca6049964fbeba21,verified,2026-07-17,
classical_musicnet_2389,classical,musicnet-zenodo-5120004,2389,Piano Sonata No 17 in D minor — 2. Adagio,Paul Pitman,,musicnet_beethoven_op31no2,beethoven,piano_solo,449,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2389.wav,dcd2c73cc699de9db62de03a0c4e3f55a44b76b34b93092dfdc7e892fcee283c,verified,2026-07-17,
classical_musicnet_2390,classical,musicnet-zenodo-5120004,2390,Piano Sonata No 17 in D minor — 3. Allegretto,Paul Pitman,,musicnet_beethoven_op31no2,beethoven,piano_solo,392,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2390.wav,5912e7ba0e2d5480f4dde6a93169016a08fa2c93b33cf4c84d7343683566764b,verified,2026-07-17,
classical_musicnet_2393,classical,musicnet-zenodo-5120004,2393,Piano Sonata No 17 in D minor — 3. Allegretto,Stefano Ligoratti,,musicnet_beethoven_op31no2,beethoven,piano_solo,383,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2393.wav,12d90b62dab437132d2f68182b750c405467528a25c78d1942a244e02db52799,verified,2026-07-17,
classical_musicnet_2398,classical,musicnet-zenodo-5120004,2398,Violin Sonata No 9 in A major — 2. Andante con variazioni,Edward Auer,,musicnet_beethoven_op47,beethoven,mixed_chamber,910,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Accompanied Violin,discovery,classical_music/classical_musicnet_2398.wav,3f9df5bb96a9ff7c0b4c4673811c7a3a865aa6b20dc7603ee0b2f231af06b663,verified,2026-07-17,
classical_musicnet_2404,classical,musicnet-zenodo-5120004,2404,Piano Sonata No 20 in A-flat major — 1. Moderato cantabile molto espressivo,Paul Pitman,,musicnet_beethoven_op110,beethoven,piano_solo,399,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2404.wav,e735ea173b62ae2f674ade3e4232451b37c8ff42dc0138901c7e8a549b6552fd,verified,2026-07-17,
classical_musicnet_2406,classical,musicnet-zenodo-5120004,2406,Piano Sonata No 20 in A-flat major — 3. Adagio ma non troppo,Paul Pitman,,musicnet_beethoven_op110,beethoven,piano_solo,612,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2406.wav,be9b651b2920290f37218ccafec8aeee239de052a1fa963dbbc6781b18703182,verified,2026-07-17,
classical_musicnet_2411,classical,musicnet-zenodo-5120004,2411,Piano Sonata No 13 in E-flat major — 2. Allegro molto e vivace,Paul Pitman,,musicnet_beethoven_op27no1,beethoven,piano_solo,129,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2411.wav,2faf2e05938ae40e2538ed9f4584023c56d158a96b6d51d92f5177b30d604a40,verified,2026-07-17,
classical_musicnet_2423,classical,musicnet-zenodo-5120004,2423,Piano Sonata No 1 in F minor — 2. Adagio,Paul Pitman,,musicnet_beethoven_op2no1,beethoven,piano_solo,297,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2423.wav,7e71beba1fea7820e3f0a178ed5ae9b8131cab319a7f6912b02caa90bfa60268,verified,2026-07-17,
classical_musicnet_2432,classical,musicnet-zenodo-5120004,2432,String Quartet No 16 in F major — 2. Vivace,European Archive,,musicnet_beethoven_op135,beethoven,string_chamber,193,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,discovery,classical_music/classical_musicnet_2432.wav,1cebbe91fc817999cd6f5b3b2e63ba247ba63b331ea747f91859177e7410cf7f,verified,2026-07-17,
classical_musicnet_2433,classical,musicnet-zenodo-5120004,2433,"String Quartet No 16 in F major — 3. Lento assai, cantante e tranquillo",European Archive,,musicnet_beethoven_op135,beethoven,string_chamber,461,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,discovery,classical_music/classical_musicnet_2433.wav,a8d5cec136caf615d6a67f8314d544c59938ef8435544fbfa3f6c51b95db8db8,verified,2026-07-17,
classical_musicnet_2442,classical,musicnet-zenodo-5120004,2442,Piano Sonata No 29 in B-flat major — 2. Scherzo: Assai vivace,Paul Pitman,,musicnet_beethoven_op106,beethoven,piano_solo,175,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2442.wav,5dc347b3115929d3571d8101869e440a5a1c057b5890da69b9f96d2e9caa7744,verified,2026-07-17,
classical_musicnet_2444,classical,musicnet-zenodo-5120004,2444,Piano Sonata No 29 in B-flat major — 4. Introduzione: Largo...Allegro - Fuga: Allegro risoluto,Paul Pitman,,musicnet_beethoven_op106,beethoven,piano_solo,770,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2444.wav,322387046e8fd7f79d1960dc68228cf0ac6cc63e73179e27b08c5815e71e4c87,verified,2026-07-17,
classical_musicnet_2462,classical,musicnet-zenodo-5120004,2462,"Violin Sonata No 4 in A minor — 2. Andante scherzoso, piu allegretto",European Archive,,musicnet_beethoven_op23,beethoven,mixed_chamber,489,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Accompanied Violin,discovery,classical_music/classical_musicnet_2462.wav,047fc59bbc72daa48fa75a1a0a066886b795ce13781e7b9ab68d2b934e007cd3,verified,2026-07-17,
classical_musicnet_2463,classical,musicnet-zenodo-5120004,2463,Violin Sonata No 4 in A minor — 3. Allegro molto,European Archive,,musicnet_beethoven_op23,beethoven,mixed_chamber,309,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Accompanied Violin,discovery,classical_music/classical_musicnet_2463.wav,c769b709f8356a3de193e5186344768e17289e3504faaed9aadfd97bc6d45564,verified,2026-07-17,
classical_musicnet_2466,classical,musicnet-zenodo-5120004,2466,Violin Sonata No 4 in A minor — 3. Allegro molto,European Archive,,musicnet_beethoven_op23,beethoven,mixed_chamber,305,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Accompanied Violin,discovery,classical_music/classical_musicnet_2466.wav,4f1f953e6f9ef21d17eafd07b7a9e9fda9acc170e4fa5ee10d759a7a4e251755,verified,2026-07-17,
classical_musicnet_2472,classical,musicnet-zenodo-5120004,2472,Piano Sonata No 3 in C major — 3. Scherzo: Allegro,Paul Pitman,,musicnet_beethoven_op2no3,beethoven,piano_solo,215,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2472.wav,03c1dc32b33269d9c8c03f7caa6520bd4c425a5ba32232fa2673b8aa8de0852e,verified,2026-07-17,
classical_musicnet_2476,classical,musicnet-zenodo-5120004,2476,Piano Sonata No 3 in C major — 2. Adagio,Glen W. Prillaman,,musicnet_beethoven_op2no3,beethoven,piano_solo,474,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2476.wav,538b0000eb04c7eb5f1501cae1d1f2150e90d03a1a024b3f2f31ff4c832450c6,verified,2026-07-17,
classical_musicnet_2477,classical,musicnet-zenodo-5120004,2477,Piano Sonata No 3 in C major — 3. Scherzo: Allegro,Glen W. Prillaman,,musicnet_beethoven_op2no3,beethoven,piano_solo,220,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2477.wav,adf4de31ab78727c9784d7860bd707ff42cc7773cee5ac98528cd3923be1e22f,verified,2026-07-17,
classical_musicnet_2478,classical,musicnet-zenodo-5120004,2478,Piano Sonata No 3 in C major — 4. Allegro assai,Glen W. Prillaman,,musicnet_beethoven_op2no3,beethoven,piano_solo,319,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2478.wav,5936ce37d6e42affc38a78b8533733830dc1fa435e532fb399b415d48791b730,verified,2026-07-17,
classical_musicnet_2481,classical,musicnet-zenodo-5120004,2481,String Quartet No 5 in A major — 2. Menuetto,Pascal String Quartet,,musicnet_beethoven_op18no5,beethoven,string_chamber,354,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,discovery,classical_music/classical_musicnet_2481.wav,21ed9700f6ef79f06f443058fcd2f0a640556d3480c003d2e0e0610011f32047,verified,2026-07-17,
classical_musicnet_2482,classical,musicnet-zenodo-5120004,2482,String Quartet No 5 in A major — 3. Andante cantabile (Theme with variations,Pascal String Quartet,,musicnet_beethoven_op18no5,beethoven,string_chamber,568,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,discovery,classical_music/classical_musicnet_2482.wav,05d39e68f997094df1e608c8a209a92da99738ccd74cd2c0ba0e5ade42f21b87,verified,2026-07-17,
classical_musicnet_2483,classical,musicnet-zenodo-5120004,2483,String Quartet No 5 in A major — 4. Allegro,Pascal String Quartet,,musicnet_beethoven_op18no5,beethoven,string_chamber,367,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,discovery,classical_music/classical_musicnet_2483.wav,a19c62af9323f9bb4bb7f37c0bd76278b76225a9464ebe707d2557a7c16bbf40,verified,2026-07-17,
classical_musicnet_2486,classical,musicnet-zenodo-5120004,2486,"Piano Sonata No 4 in E-flat major — 2. Largo, con gran espressione",Paul Pitman,,musicnet_beethoven_op7,beethoven,piano_solo,448,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2486.wav,a6f8f7ab761733b3ffbe127d439618a826f2fe5285ea929dd130ae6297c59a07,verified,2026-07-17,
classical_musicnet_2491,classical,musicnet-zenodo-5120004,2491,Piano Sonata No 4 in E-flat major — 3. Allegro,Konstantin Semilakovs,,musicnet_beethoven_op7,beethoven,piano_solo,331,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2491.wav,16b0bac621e40a78a18d3acb5f6deebbc59d07ca1b37c0e288838cec6dce4507,verified,2026-07-17,
classical_musicnet_2492,classical,musicnet-zenodo-5120004,2492,Piano Sonata No 4 in E-flat major — 4. Rondo: Poco allegretto e grazioso,Konstantin Semilakovs,,musicnet_beethoven_op7,beethoven,piano_solo,480,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2492.wav,54e949eb4e7e76645bd40dc1a59321cd235b12b3908a3804728f356c6de2805e,verified,2026-07-17,
