segment_id,track_id,group,split,scale_seconds,source_modulation_relative_path,source_modulation_sha256,feature_relative_path,feature_sha256,model_set_sha256,windows,valid_windows,masked_windows,status,processed_at,error,observed_states_k8,state_coverage_k8,state_counts_k8,observed_states_k10,state_coverage_k10,state_counts_k10,observed_states_k12,state_coverage_k12,state_counts_k12
focus_jamendo_1928112__180s,focus_jamendo_1928112,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1928112__180s.npz,3c3bd9c8098158b51c21edb571a2a8b7cd4282c5f10a778ea14b561ccec8ca29,features/modulation_smp_prototype/180s/focus/validation/focus_jamendo_1928112__180s.npz,de71bd11e087648238902e120d0a6934102a1b7b710cb56f0a11d037dd312e4a,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[2,15,12,18,41,0,0,0]",6,0.6,"[0,10,13,0,6,31,26,2,0,0]",5,0.4166666666666667,"[2,11,0,0,0,0,16,31,28,0,0,0]"
focus_jamendo_1928112__300s,focus_jamendo_1928112,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1928112__300s.npz,9b7dd6487929f2ef59437e2ac9e6bd56af4a6bfacf2d5076e223e05a12837d93,features/modulation_smp_prototype/300s/focus/validation/focus_jamendo_1928112__300s.npz,491423d8b5b553bfab7aac61976398ee948f739cdbe991d094280c18f016a32f,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,89,89,0,success,2026-08-05,,4,0.5,"[0,20,9,21,39,0,0,0]",6,0.6,"[0,6,17,0,10,30,25,1,0,0]",5,0.4166666666666667,"[0,17,4,0,0,0,12,35,21,0,0,0]"
focus_jamendo_1929250__180s,focus_jamendo_1929250,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1929250__180s.npz,89f63702401bf703eb9b6c1e9077406e501dac9f8f80d7380fa0b668fdfd5a3b,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1929250__180s.npz,a6c378ccd804d08c419d453ba6bf34ced483b53804b7c609802e46aa5c952426,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,3,0.375,"[51,33,4,0,0,0,0,0]",3,0.3,"[46,16,26,0,0,0,0,0,0,0]",4,0.3333333333333333,"[41,42,4,0,0,0,1,0,0,0,0,0]"
focus_jamendo_1929250__300s,focus_jamendo_1929250,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1929250__300s.npz,981df1fad79efa2d1d6fb9c242861b1214171946f804ed85fa38b2d9f4858439,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1929250__300s.npz,2c5789b3f66d70359a92d6cee9f9f6c69eff8a9e2432382c1da65a1a06fc5610,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[89,53,5,1,0,0,0,0]",4,0.4,"[77,29,41,0,0,0,1,0,0,0]",5,0.4166666666666667,"[69,70,6,0,1,0,2,0,0,0,0,0]"
focus_jamendo_1931218__180s,focus_jamendo_1931218,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1931218__180s.npz,4ecb2d4dad27a01d355e3855263ade132ae3fd141798f7c687db841db4b1a79e,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1931218__180s.npz,6f8b299f1ee6a424e4d52b249ec12f89f4fd751858dddd8d0a7c4ead557993eb,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[2,13,28,31,14,0,0,0]",6,0.6,"[1,10,14,0,29,0,33,1,0,0]",6,0.5,"[1,12,2,0,0,0,29,35,9,0,0,0]"
focus_jamendo_1931218__300s,focus_jamendo_1931218,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1931218__300s.npz,78cadd7a13cbdc29e4c14d08130b7b222833a909e4cf925f6e0dbd1530b85b44,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1931218__300s.npz,99670d6a89edf3f5f1c03139c4393b21c5a01378cccffe1e25356d5d989210ab,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,5,0.625,"[2,23,48,47,28,0,0,0]",5,0.5,"[0,22,22,0,44,0,59,1,0,0]",5,0.4166666666666667,"[0,17,3,0,0,0,54,55,19,0,0,0]"
focus_jamendo_1932519__180s,focus_jamendo_1932519,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1932519__180s.npz,8f5ebc9f1e6b29cc90f5d5faa40a5d67027b00e00550a4dabea82c6f170c6ebd,features/modulation_smp_prototype/180s/focus/holdout/focus_jamendo_1932519__180s.npz,8413c955c72427c009f1c3efda5547505d329d2f7e72f4ae33c196429ced5191,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[7,38,33,10,0,0,0,0]",5,0.5,"[3,21,34,0,28,0,2,0,0,0]",5,0.4166666666666667,"[4,29,5,0,0,0,40,10,0,0,0,0]"
focus_jamendo_1932519__300s,focus_jamendo_1932519,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1932519__300s.npz,34acba7dc227259c2c0331c665f245ab3ecfd9bb4d3bad5228c65cf99c19dd32,features/modulation_smp_prototype/300s/focus/holdout/focus_jamendo_1932519__300s.npz,a8484bcef767fa78b4f7ef3ded2d0eb80bf69e215b4c495732cecb88abdc74c1,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[8,44,72,24,0,0,0,0]",5,0.5,"[3,36,41,0,60,0,8,0,0,0]",5,0.4166666666666667,"[5,36,12,0,0,0,77,18,0,0,0,0]"
focus_jamendo_1935622__180s,focus_jamendo_1935622,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1935622__180s.npz,aea5179cedfb02d523948413cf441c9273025d157f5a2ae1f29a9f4e521b8bdc,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1935622__180s.npz,afcb9e7484d69b8fba183f36e1bdd15884206dffd7153a625366237a73b0e2af,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[14,35,33,6,0,0,0,0]",5,0.5,"[4,20,41,0,22,0,1,0,0,0]",5,0.4166666666666667,"[10,34,3,0,0,0,37,4,0,0,0,0]"
focus_jamendo_1935622__300s,focus_jamendo_1935622,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1935622__300s.npz,b2ceb4eef66cf651070b483a5b13c4090c7b41b5fd7e1666bff4c201df52009f,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1935622__300s.npz,f3c894610f76042388bba0ea92e170de2f154aa5f986fb43cecf1aa21c2009d0,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[23,60,54,11,0,0,0,0]",5,0.5,"[8,31,72,0,36,0,1,0,0,0]",5,0.4166666666666667,"[15,62,4,0,0,0,57,10,0,0,0,0]"
focus_jamendo_1935873__180s,focus_jamendo_1935873,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1935873__180s.npz,9f7f4a65725a6a0f701a18fa9da0f031b9d906273e09742731e4b7ae43d807f8,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1935873__180s.npz,a64e188de03d4cc2076fc2d6b06489750314044cf8799b58a416ec11e3508cca,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,3,0.375,"[0,0,26,59,3,0,0,0]",3,0.3,"[0,2,0,0,68,0,18,0,0,0]",4,0.3333333333333333,"[0,0,25,0,0,0,19,42,2,0,0,0]"
focus_jamendo_1935873__300s,focus_jamendo_1935873,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1935873__300s.npz,8197a35b1eb69ee643e0ab720db27b0a2eee4f9be682b85f566eb32ba37f92dd,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1935873__300s.npz,d1b70578b114849df74b46e110f3130cc3a99f3a25b90f1f9566d752c937e719,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,95,95,0,success,2026-08-05,,4,0.5,"[0,1,27,65,2,0,0,0]",5,0.5,"[0,1,1,0,80,0,11,2,0,0]",5,0.4166666666666667,"[0,1,27,0,0,0,21,43,3,0,0,0]"
focus_jamendo_1935877__180s,focus_jamendo_1935877,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1935877__180s.npz,2d54414ff368af34f10002e309e8d8572d5965d24944790d7f698f47c2ec3be2,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1935877__180s.npz,3326c83233163e7b10c07845f251f69ebfd260c8f7bd605f5024f3acda8af61a,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[0,12,20,40,13,0,3,0]",7,0.7,"[0,15,5,6,31,0,24,4,0,3]",8,0.6666666666666666,"[0,6,21,3,6,0,14,28,9,0,1,0]"
focus_jamendo_1935877__300s,focus_jamendo_1935877,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1935877__300s.npz,a4b7e352b4269d6eb65f220af1fc3d1117a4b305d67253253507fd9bae7e9e15,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1935877__300s.npz,afeae553644a537aca9c6a83f3ad188ae3ac777150c28a61ce7fbb11b5a6a039,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,130,130,0,success,2026-08-05,,5,0.625,"[0,18,34,53,20,0,5,0]",8,0.8,"[0,24,8,7,42,1,37,6,0,5]",8,0.6666666666666666,"[0,8,30,3,10,0,25,38,14,0,2,0]"
focus_jamendo_1939376__180s,focus_jamendo_1939376,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1939376__180s.npz,7277d3f0a099d71550cf496e402022ec7a7293e83025ae4ce563e716dce6dc5d,features/modulation_smp_prototype/180s/focus/holdout/focus_jamendo_1939376__180s.npz,d8954d5315faab9a64d151868e36f288d3d7c9a536e784fefe0a7020703b0dea,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[0,0,9,51,18,0,0,10]",5,0.5,"[0,2,0,0,27,0,39,16,0,4]",5,0.4166666666666667,"[0,0,9,0,0,0,6,46,18,0,0,9]"
focus_jamendo_1939376__300s,focus_jamendo_1939376,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1939376__300s.npz,af640b9557ecc7e4ed01f0024d0bd304e63e5350b5bd8530be6723272835a33a,features/modulation_smp_prototype/300s/focus/holdout/focus_jamendo_1939376__300s.npz,672dcfe5265abfcc8822fd6019dbf89e2c5bbf2283ac4f0a8deef0e05bc16659,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,142,142,0,success,2026-08-05,,5,0.625,"[0,3,14,63,39,0,0,23]",6,0.6,"[0,7,1,0,42,0,48,29,0,15]",6,0.5,"[0,3,19,0,0,0,6,60,29,0,0,25]"
focus_jamendo_1939637__180s,focus_jamendo_1939637,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1939637__180s.npz,ad30f5d33927b74b380b302bdcec4184db86b04eb1093d35c81b04943700bcb8,features/modulation_smp_prototype/180s/focus/validation/focus_jamendo_1939637__180s.npz,c19ef1466d125924aaaafae0dc4093d4ab9504e70798b2a4162b14ac1a26c410,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,61,61,0,success,2026-08-05,,6,0.75,"[4,8,14,20,13,0,0,2]",8,0.8,"[2,6,9,0,18,1,18,6,0,1]",7,0.5833333333333334,"[3,6,12,0,0,0,11,16,11,0,0,2]"
focus_jamendo_1939637__300s,focus_jamendo_1939637,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1939637__300s.npz,ad30f5d33927b74b380b302bdcec4184db86b04eb1093d35c81b04943700bcb8,features/modulation_smp_prototype/300s/focus/validation/focus_jamendo_1939637__300s.npz,c19ef1466d125924aaaafae0dc4093d4ab9504e70798b2a4162b14ac1a26c410,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,61,61,0,success,2026-08-05,,6,0.75,"[4,8,14,20,13,0,0,2]",8,0.8,"[2,6,9,0,18,1,18,6,0,1]",7,0.5833333333333334,"[3,6,12,0,0,0,11,16,11,0,0,2]"
focus_jamendo_1942807__180s,focus_jamendo_1942807,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1942807__180s.npz,c0bb2469dbf6a22a3d182ddad6ba60ef3be92cc981f2cc2e570d40d487baa96c,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1942807__180s.npz,e59c6e3e232d644d023b842bed9527c62423e53b4c1bd79edfe63d30445de19a,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,62,62,0,success,2026-08-05,,3,0.375,"[0,0,0,4,57,0,0,1]",2,0.2,"[0,0,0,0,0,0,37,25,0,0]",3,0.25,"[0,0,0,0,0,0,0,7,54,0,0,1]"
focus_jamendo_1942807__300s,focus_jamendo_1942807,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1942807__300s.npz,c0bb2469dbf6a22a3d182ddad6ba60ef3be92cc981f2cc2e570d40d487baa96c,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1942807__300s.npz,e59c6e3e232d644d023b842bed9527c62423e53b4c1bd79edfe63d30445de19a,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,62,62,0,success,2026-08-05,,3,0.375,"[0,0,0,4,57,0,0,1]",2,0.2,"[0,0,0,0,0,0,37,25,0,0]",3,0.25,"[0,0,0,0,0,0,0,7,54,0,0,1]"
focus_jamendo_1945054__180s,focus_jamendo_1945054,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1945054__180s.npz,496301f24d9d350ecf12f12229346499ac3d7e6d48fb0acae091f0dc996c95e1,features/modulation_smp_prototype/180s/focus/validation/focus_jamendo_1945054__180s.npz,e21e6591f48ba0d90e2c90cad782cb4af3d163b0d301946007e95dfefe805757,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[4,36,31,15,2,0,0,0]",7,0.7,"[2,17,37,1,24,0,6,1,0,0]",6,0.5,"[4,26,14,0,0,0,35,7,2,0,0,0]"
focus_jamendo_1945054__300s,focus_jamendo_1945054,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1945054__300s.npz,cc9f629a542c01d82e1cab37ead9bc17be209150ecc0c97cada92b19321ceda5,features/modulation_smp_prototype/300s/focus/validation/focus_jamendo_1945054__300s.npz,3ef80663f754136de7435726d1ab41bc9ebb0f9013fa976e05666938d728dbda,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,5,0.625,"[7,56,59,22,4,0,0,0]",7,0.7,"[2,29,57,1,45,0,12,2,0,0]",6,0.5,"[5,42,18,0,0,0,66,13,4,0,0,0]"
focus_jamendo_1953401__180s,focus_jamendo_1953401,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1953401__180s.npz,207147d80ed0b763c22e77df8b3378ea11a164607810e0872c3d6582aa8c86cf,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1953401__180s.npz,31ff6baa9ed7def5adb92e7650552bfc1d27adb79fda2fd6db69a72cdd399cc6,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,6,0.75,"[1,12,17,21,27,0,0,10]",8,0.8,"[1,13,2,26,8,0,12,22,0,4]",9,0.75,"[1,7,18,24,0,17,2,3,14,0,0,2]"
focus_jamendo_1953401__300s,focus_jamendo_1953401,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1953401__300s.npz,e735145f2b38e668abc385acb93d385842d08e05604666af6254c882f72cce9c,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1953401__300s.npz,12cac1577339409bb2d04d980fd4929b93f3095cedb0213c21365981255abe82,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,6,0.75,"[2,17,36,37,35,0,0,21]",8,0.8,"[1,26,4,41,16,0,14,42,0,4]",9,0.75,"[1,8,35,38,0,31,10,5,16,0,0,4]"
focus_jamendo_1956108__180s,focus_jamendo_1956108,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1956108__180s.npz,97a9f199543be36c75045f4c933cf23cac7533c489c0cae038c9e91129ab71e7,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1956108__180s.npz,2d55ca930c728dce3e7ca1de1bf75e04090123031c77412832f91f21627bf23d,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[0,2,15,45,25,0,0,1]",8,0.8,"[0,6,1,43,12,3,15,7,0,1]",9,0.75,"[0,2,10,38,10,2,5,9,11,0,0,1]"
focus_jamendo_1956108__300s,focus_jamendo_1956108,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1956108__300s.npz,c73b1f4e04a716ca52abb21f33878861f32275fce62c3dbf608ab3a2facb2061,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1956108__300s.npz,6eb70b866e1ff0793cdc766bd76de417a278d78001a00c4ba2c455decbaafc10,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,5,0.625,"[0,5,28,74,37,0,0,4]",8,0.8,"[0,16,1,61,22,5,24,17,0,2]",9,0.75,"[0,3,23,57,19,3,9,12,19,0,0,3]"
focus_jamendo_1957365__180s,focus_jamendo_1957365,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1957365__180s.npz,6bb4cd6d16cdfd84cec3b2fc95d94ddf821bd3e4e9bdfdd68e576ff27f25be1e,features/modulation_smp_prototype/180s/focus/validation/focus_jamendo_1957365__180s.npz,c4bf67b6f29ff8430ec1632618988f7d3fde4986a1e1f670afe08dde0ad1bbfe,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[0,17,34,30,7,0,0,0]",4,0.4,"[0,9,18,0,38,0,23,0,0,0]",5,0.4166666666666667,"[0,14,4,0,0,0,36,29,5,0,0,0]"
focus_jamendo_1957365__300s,focus_jamendo_1957365,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1957365__300s.npz,f98c5dce15940933a7d89cd5eba2f36e532b0d5d160eaa4bd3f0082a1f106b78,features/modulation_smp_prototype/300s/focus/validation/focus_jamendo_1957365__300s.npz,e13ca5816b10b67ffb6cb6828b333888aab522f6837240067b74172ca6c59a2a,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,115,115,0,success,2026-08-05,,5,0.625,"[1,15,48,42,9,0,0,0]",6,0.6,"[0,11,16,0,56,1,29,2,0,0]",6,0.5,"[1,10,3,0,0,0,48,45,8,0,0,0]"
focus_jamendo_1957922__180s,focus_jamendo_1957922,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1957922__180s.npz,13dee2c835434eab26b223919b3dc79dfe99d1119ee9e8c700980f20696ab8c9,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1957922__180s.npz,043176addf77b55775fe1c928d30b3c130fef0321efbe9f7078c865d9f47ddf7,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,84,84,0,success,2026-08-05,,3,0.375,"[0,0,0,8,72,0,0,4]",4,0.4,"[0,0,0,0,1,0,17,65,0,1]",4,0.3333333333333333,"[0,0,1,0,0,0,0,7,73,0,0,3]"
focus_jamendo_1957922__300s,focus_jamendo_1957922,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1957922__300s.npz,13dee2c835434eab26b223919b3dc79dfe99d1119ee9e8c700980f20696ab8c9,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1957922__300s.npz,043176addf77b55775fe1c928d30b3c130fef0321efbe9f7078c865d9f47ddf7,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,84,84,0,success,2026-08-05,,3,0.375,"[0,0,0,8,72,0,0,4]",4,0.4,"[0,0,0,0,1,0,17,65,0,1]",4,0.3333333333333333,"[0,0,1,0,0,0,0,7,73,0,0,3]"
focus_jamendo_1959047__180s,focus_jamendo_1959047,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1959047__180s.npz,c6c091100fb92e1c2bcf60802d6158de4e76b795af81dd66eaf0c6378586310e,features/modulation_smp_prototype/180s/focus/validation/focus_jamendo_1959047__180s.npz,970662ae9e2e960f091f29f61124abdf4a9ecb50a5ab3a973757d49076e98d46,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,6,0.75,"[2,1,25,48,11,0,1,0]",6,0.6,"[0,13,3,0,40,0,27,4,0,1]",10,0.8333333333333334,"[1,2,25,1,1,1,19,29,8,0,0,1]"
focus_jamendo_1959047__300s,focus_jamendo_1959047,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1959047__300s.npz,a4bed40bbd8a6e37b579ce31163dcbdca95aef874cbf3edc3e1d1138485f6961,features/modulation_smp_prototype/300s/focus/validation/focus_jamendo_1959047__300s.npz,c3be390ef403dbba88967c46a02cb09fb59355b4d4d296cb1f7a1a04b7bb176c,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,108,108,0,success,2026-08-05,,7,0.875,"[2,1,29,53,18,0,2,3]",6,0.6,"[0,14,3,0,44,0,32,10,0,5]",11,0.9166666666666666,"[1,2,24,1,2,1,23,33,16,0,1,4]"
focus_jamendo_1962000__180s,focus_jamendo_1962000,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1962000__180s.npz,d884c2d7c7403198bea0d89c9d06149147c1b6c805008b07d140ca20d9cfd160,features/modulation_smp_prototype/180s/focus/validation/focus_jamendo_1962000__180s.npz,c77a85fb231d93c0f0f03a14dd6e3746d65d0d88759cce5b6ad595f0fdfcff7b,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,3,0.375,"[63,23,2,0,0,0,0,0]",4,0.4,"[58,6,23,1,0,0,0,0,0,0]",3,0.25,"[56,30,2,0,0,0,0,0,0,0,0,0]"
focus_jamendo_1962000__300s,focus_jamendo_1962000,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1962000__300s.npz,63bcd18adece22a0fee996f0959857c8264fe715b1746b5df12f7f627c15e235,features/modulation_smp_prototype/300s/focus/validation/focus_jamendo_1962000__300s.npz,19af8d8f996a502511520fab171900e57bcac6adb5d877d46a4779568370a497,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,132,132,0,success,2026-08-05,,6,0.75,"[90,32,3,1,3,0,0,3]",8,0.8,"[76,8,40,1,1,0,1,2,0,3]",7,0.5833333333333334,"[77,45,2,0,0,0,1,2,2,0,0,3]"
focus_jamendo_1963475__180s,focus_jamendo_1963475,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1963475__180s.npz,6bea66fcadf79dbc8991f5676f5e9a983abe0cec6f2e118803635d5042a35148,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1963475__180s.npz,43b59c4f1c3fa6cdec98a4cb8d71789903e01689ab93ff69df32bf42d635d857,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,7,0.875,"[45,10,9,11,8,0,1,4]",9,0.9,"[43,6,8,9,0,8,4,1,7,2]",10,0.8333333333333334,"[45,10,5,7,5,0,2,4,2,7,0,1]"
focus_jamendo_1963475__300s,focus_jamendo_1963475,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1963475__300s.npz,b916bae73837cc79aa9601d109908d62eb76d92d54e509dc61650684ff60262e,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1963475__300s.npz,16e0475a12cd5f551d63bd49ecf26c43cfd32db74beaeb2762d6613a41a34a72,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,89,89,0,success,2026-08-05,,6,0.75,"[43,13,9,10,10,0,0,4]",10,1.0,"[38,7,13,7,1,7,3,3,9,1]",10,0.8333333333333334,"[40,15,2,7,6,0,4,4,1,9,0,1]"
focus_jamendo_1964726__180s,focus_jamendo_1964726,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1964726__180s.npz,2eb7d561d327e43428fe269eb5312fe2701834a0ddc734a65845ff4b67d93e98,features/modulation_smp_prototype/180s/focus/holdout/focus_jamendo_1964726__180s.npz,be58ac8bdde7b2b7ede95f2b6a39e97f75e3598a80006531335a150fbdd23cc8,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,3,0.375,"[30,45,13,0,0,0,0,0]",4,0.4,"[20,8,53,0,7,0,0,0,0,0]",4,0.3333333333333333,"[26,48,2,0,0,0,12,0,0,0,0,0]"
focus_jamendo_1964726__300s,focus_jamendo_1964726,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1964726__300s.npz,ead40b4f8083b950db5ee5d28950f4e3d9ad10bc953dcb30fe8e75c013b9549e,features/modulation_smp_prototype/300s/focus/holdout/focus_jamendo_1964726__300s.npz,e8c95a74a7dd5ca642e67b7a58a2254dc972476c33fd3c97476db54c04c53bc9,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,3,0.375,"[61,64,23,0,0,0,0,0]",4,0.4,"[42,20,77,0,9,0,0,0,0,0]",4,0.3333333333333333,"[51,70,2,0,0,0,25,0,0,0,0,0]"
focus_jamendo_1964742__180s,focus_jamendo_1964742,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1964742__180s.npz,4ffdd4b5f511be67ad54dd605150eb3803caaeb5cea456da135f546c0bd889fd,features/modulation_smp_prototype/180s/focus/holdout/focus_jamendo_1964742__180s.npz,2b32445f65229acdd6b8afcba4e3b542625503618215eaf4333c48db8d830188,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[1,18,50,19,0,0,0,0]",4,0.4,"[0,24,15,0,41,0,8,0,0,0]",4,0.3333333333333333,"[0,14,7,0,0,0,51,16,0,0,0,0]"
