segment_id,track_id,group,split,scale_seconds,source_modulation_relative_path,source_modulation_sha256,modulation_tertile_relative_path,modulation_tertile_sha256,model_sha256,windows,valid_windows,masked_windows,low_windows,medium_windows,high_windows,observed_states,median_intensity,status,processed_at,error
focus_jamendo_1968379__180s,focus_jamendo_1968379,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1968379__180s.npz,91b09c16271b1ddba2e1f99b8e764114dbc5d9b0e9acfecc8232fed574a8c5ac,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1968379__180s.npz,c0311609471303afc190e03d7a37c66145a9eb494dbc86622d8a8b9821a6e7be,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,7,81,2,0.06673361440516601,success,2026-08-04,
focus_jamendo_1968379__300s,focus_jamendo_1968379,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1968379__300s.npz,ec37c51660ed34de77eb7b2ff33965d43cb9c713cd82810140efcd8428f79c54,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1968379__300s.npz,90780a1f6bcca636fe91699e46d24d9188d47f8ee87cfcb4b7c475c1bb3a2831,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,0,12,136,2,0.06791075673572777,success,2026-08-04,
focus_jamendo_1969508__180s,focus_jamendo_1969508,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1969508__180s.npz,133e004dc9180e33d6ed883a33ec003078b88798da30c7c59b485b35843e217b,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1969508__180s.npz,1c68d429382a2fcf8f5bee8934bd7b0bfe502304257a37a31f4fa1a3d613bbce,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,65,65,0,4,24,37,3,0.048756534733911394,success,2026-08-04,
focus_jamendo_1969508__300s,focus_jamendo_1969508,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1969508__300s.npz,133e004dc9180e33d6ed883a33ec003078b88798da30c7c59b485b35843e217b,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1969508__300s.npz,1c68d429382a2fcf8f5bee8934bd7b0bfe502304257a37a31f4fa1a3d613bbce,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,65,65,0,4,24,37,3,0.048756534733911394,success,2026-08-04,
focus_jamendo_1976281__180s,focus_jamendo_1976281,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1976281__180s.npz,349bdaff4083334355df1579bac8b9943f3b8da1aee49423403c4cee69093483,features/modulation_tertile/180s/focus/holdout/focus_jamendo_1976281__180s.npz,f85e3109e42b74ac156f2df8e37a5369f982761c0bbf494b53c0a321ec3f8627,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,17,56,15,3,0.03330040165224091,success,2026-08-04,
focus_jamendo_1976281__300s,focus_jamendo_1976281,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1976281__300s.npz,805d4f053f64315330e0a398770caa80fd0102d79a7ce7bff042885b6f6d475f,features/modulation_tertile/300s/focus/holdout/focus_jamendo_1976281__300s.npz,dc2cbf77b73f63e579437117ff1ccbe15e526dc50c2a98a82e24e68c7fbc4268,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,40,81,27,3,0.03218782542921872,success,2026-08-04,
focus_jamendo_1976293__180s,focus_jamendo_1976293,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1976293__180s.npz,59062371a055ab3afb82c5889ad74a15d4be47ea3ba7886303b7a7962b50baf4,features/modulation_tertile/180s/focus/holdout/focus_jamendo_1976293__180s.npz,faee5f4f018cb2f016fe4548b472eb4f186acdaf3b5a9911f1c0ca45299a9045,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,39,33,16,3,0.02636214302992812,success,2026-08-04,
focus_jamendo_1976293__300s,focus_jamendo_1976293,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1976293__300s.npz,5cf884b75eea036ffbae8f2a53730e788677ebd78ec6345815f01f01143880d4,features/modulation_tertile/300s/focus/holdout/focus_jamendo_1976293__300s.npz,9fde4a0b1c955e19dde4e16ff31faae162deb6a851bd3df17a766bead31c6370,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,63,56,29,3,0.027502666470809345,success,2026-08-04,
focus_jamendo_1978485__180s,focus_jamendo_1978485,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1978485__180s.npz,b8475e3b4e9956511911e36dc34e00732d3ccb23dc9a2493055c4e91732b9994,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1978485__180s.npz,277a47fd05772bf056832f9b2c7b5bb88c636579aa2919022f67ae26c8cc64d9,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,8,80,2,0.06067156853077904,success,2026-08-04,
focus_jamendo_1978485__300s,focus_jamendo_1978485,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1978485__300s.npz,d7c3740c3237f7ce14027e25bf59a44fb288efa3c350a690ea233cf4a3b9464a,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1978485__300s.npz,fa2d8a33f1b55b3b8328b7391bdb1499ec58e1949f9ecc552ffe330d92f146bf,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,0,19,129,2,0.061740224606410266,success,2026-08-04,
focus_jamendo_1978695__180s,focus_jamendo_1978695,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1978695__180s.npz,e19210a783bdf411e3a631d3333bdbf41b35024cc7ba0d1b84ad4a03d702c55f,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1978695__180s.npz,f9db4b537fdea2cfeb5fd5576b64a0400c151b4f3591ae24861ae4cb328fdc94,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,22,46,20,3,0.032438564177141416,success,2026-08-04,
focus_jamendo_1978695__300s,focus_jamendo_1978695,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1978695__300s.npz,2fcd0643d3a20179c673cf02c5be27b780552a1acd2710da8756eda3e27cbe55,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1978695__300s.npz,7d138d54e0bfc9ce23ebd7183098ac41ce967fe84bf6cdcd3e7526237723268e,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,41,80,27,3,0.03060587263405523,success,2026-08-04,
focus_jamendo_1978794__180s,focus_jamendo_1978794,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1978794__180s.npz,49158c9fa20c791ef456874e967a8d6c5d28aeec1d088a2ec555aff79b507d48,features/modulation_tertile/180s/focus/validation/focus_jamendo_1978794__180s.npz,8376d5206cfd58874e06d979ff3607ae27db4740618ca008afaa0af5efb602c7,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,9,79,2,0.07607101359280932,success,2026-08-04,
focus_jamendo_1978794__300s,focus_jamendo_1978794,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1978794__300s.npz,d4bc57cb5096bde1803d26c50e44ed0d4fec7af13dce4289a417d6558a0b2f7a,features/modulation_tertile/300s/focus/validation/focus_jamendo_1978794__300s.npz,6068eae4ab555b70d03aa001371aaa4fe3edf34a5a2976433f374e18af94d260,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,0,15,133,2,0.0729108207833633,success,2026-08-04,
focus_jamendo_1979493__180s,focus_jamendo_1979493,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1979493__180s.npz,ed512272c006c85858de024e33a08a967ec8318be6d385c0ffedc80f7e8c2730,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1979493__180s.npz,e8b4dc8ad5336e969cde82bfcb70128653ed9b545ebfa8867e168b3936fd1c79,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,81,6,1,3,0.014564624288539108,success,2026-08-04,
focus_jamendo_1979493__300s,focus_jamendo_1979493,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1979493__300s.npz,9ce975cd8afea4ab225f2c9defe5871991da918d7bb65c0cb3251749e404a8f9,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1979493__300s.npz,da97d77cff20292e4f44195ee1c15bf4a8acd1b93f6cc739769378c9b595b2e4,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,139,8,1,3,0.013861629244729556,success,2026-08-04,
focus_jamendo_1980501__180s,focus_jamendo_1980501,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1980501__180s.npz,c7754e7c86a2d51ac108b8915d1346f600b1d1b820fd5bd23d6188a982158db0,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1980501__180s.npz,620eb964cd9dc9861a8654791375664bf63a8df9f91e45afc12e887995108a79,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,9,45,34,3,0.04015146863048358,success,2026-08-04,
focus_jamendo_1980501__300s,focus_jamendo_1980501,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1980501__300s.npz,aa2130d70d00b86d8c82139d1f2dd223e841f9860803da99f1600b51dae9b8c1,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1980501__300s.npz,076f87d58627a47de1de66390ed48b3a58284761aff56bc5f8f1dfdd77408329,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,109,109,0,7,67,35,3,0.03780673355231556,success,2026-08-04,
focus_jamendo_1981814__180s,focus_jamendo_1981814,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1981814__180s.npz,849d7be03ac54c513b4a455d6afe709621deda060b5772a6125d2a4a57755688,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1981814__180s.npz,512f8f5f711d01627e999052dfe1a78552ea6b14c429a20f9118894c29414569,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,4,34,50,3,0.04989393221103455,success,2026-08-04,
focus_jamendo_1981814__300s,focus_jamendo_1981814,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1981814__300s.npz,237e982288a8f6a2528a580b73eb40175811010e09e385913282e46acd842ada,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1981814__300s.npz,30c34bed44b9bac02666cc73804c2bfd539cd670938f548fa007b50215d523f0,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,6,47,95,3,0.05588515651106718,success,2026-08-04,
focus_jamendo_1983051__180s,focus_jamendo_1983051,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1983051__180s.npz,5d527716583084e91f3eaa4466e8870855112bed89efdbc4e2913ad31a9ac3e9,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1983051__180s.npz,4cf7c4c7e5486cd8a914c8c148eba7a169933acc5a919e06c4f864f95cfdfba8,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,25,18,45,3,0.04622407410420237,success,2026-08-04,
focus_jamendo_1983051__300s,focus_jamendo_1983051,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1983051__300s.npz,72026751118ca3204c1b7faff7fbf5c63157228ede5cdfa5e18a26f4ef75b215,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1983051__300s.npz,b869e6b8903c1c1aa49bb38110a72e5377a1d84ab651edd9c52829375facb092,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,109,109,0,38,22,49,3,0.038508198706040275,success,2026-08-04,
focus_jamendo_1983056__180s,focus_jamendo_1983056,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1983056__180s.npz,3f2ae9da293f351d699bc7300a538cc7f1fc1a7efc7438c94381db7ff4bdc6c3,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1983056__180s.npz,0f4b3f30ff0ba8552f309199dc67cb926fcf749ed47398077a47d690e52f4ed5,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,10,17,61,3,0.06074525106805595,success,2026-08-04,
focus_jamendo_1983056__300s,focus_jamendo_1983056,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1983056__300s.npz,b94a23290fe8f37b7c72bf5e49d9e2bbb8f40d885ee06dba83ea9678816f9fcb,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1983056__300s.npz,4e1d50a4b115a0a2d135c3ac78d908027ae6f50901abe9c970e8e69e7a4a3b74,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,109,109,0,13,25,71,3,0.05623331347214844,success,2026-08-04,
focus_jamendo_1983239__180s,focus_jamendo_1983239,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1983239__180s.npz,fac90688c71fcd5ac657a496688237332c9278196c9944731e72595188ad0e23,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1983239__180s.npz,3cfcf2fc2b44481c4990cd7384e9ad184e9e97ddb56a23b666daa9e9606607a4,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,28,26,34,3,0.0346791581114303,success,2026-08-04,
focus_jamendo_1983239__300s,focus_jamendo_1983239,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1983239__300s.npz,d548308fc57ed8b7023477805b61ec296fa9a7002d2460d75a764000aec189c7,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1983239__300s.npz,b077f31276ba25c9df443e575657111f7a868783dbae7f00bd36450c8a569686,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,51,50,47,3,0.032317096990027494,success,2026-08-04,
focus_jamendo_1983242__180s,focus_jamendo_1983242,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1983242__180s.npz,c47878a6a0a94b11492000a889c6e581c7e6d4173c99897699a5d7eb3a6835de,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1983242__180s.npz,aaaee0277a38c33f6801cb2e03d417d95698415dad6868d22731c64514c3419c,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,52,26,10,3,0.02104584798109954,success,2026-08-04,
focus_jamendo_1983242__300s,focus_jamendo_1983242,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1983242__300s.npz,bee395da008718f0fe696166a6f00a94b303bb62da4d5a37e280f565fa6f2c09,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1983242__300s.npz,a985df5a9d6af7c0ff8f4ef8b1b212b1ddfa81cf1b47d7474842c470acbfcc57,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,138,138,0,82,36,20,3,0.02144122101060475,success,2026-08-04,
focus_jamendo_1985293__180s,focus_jamendo_1985293,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1985293__180s.npz,3846e486aeb45af171f8e59c9dd9fd662ed5aa8582c565a00cf14d713d360b46,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1985293__180s.npz,891d613009135a656049db819d0e04864729703a692fb5ceb213e6b3cd14a9eb,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,8,17,63,3,0.055446682440560835,success,2026-08-04,
focus_jamendo_1985293__300s,focus_jamendo_1985293,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1985293__300s.npz,403d1458f5751fd3d323bddfaff5d2b119b7754179431f90c8fd199ff77fc2e3,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1985293__300s.npz,4cd4de95c513e10ace352ce9380bf7c0b121358e662d254e6596101ef0f4182e,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,34,20,94,3,0.057214387559724855,success,2026-08-04,
focus_jamendo_1985295__180s,focus_jamendo_1985295,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1985295__180s.npz,578cb02b361b49f7ea501ccac4aed57235814da62b1321fa1265650140755451,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1985295__180s.npz,7af49bc49d479156d3754998684258406dd6ff845dbab392efc9fae0667a37f9,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,3,41,44,3,0.04439107735106518,success,2026-08-04,
focus_jamendo_1985295__300s,focus_jamendo_1985295,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1985295__300s.npz,db4a59ccd2c09cbb11a6466a448e8d510e10f2b832f51a5de01b0ae06fb09a35,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1985295__300s.npz,82f8aaf2c99a771fa6730a219b80052b6a645525ea6194f6c9ddf45b1c8aaad4,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,11,71,66,3,0.042758322053032316,success,2026-08-04,
focus_jamendo_1986013__180s,focus_jamendo_1986013,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1986013__180s.npz,0ea74f78aa2f776eb4a0bf6320725c4f5c4cfd29bf2bbb9d1d00ae76fd616148,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1986013__180s.npz,e019589b5d93383c948a1a09b44e82b5f194e7296cb10b7ff1fd390120dc8344,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,3,12,73,3,0.0671011178428671,success,2026-08-04,
focus_jamendo_1986013__300s,focus_jamendo_1986013,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1986013__300s.npz,df48b9902091884fb81fa742b1319d6f9de8703d5b485f1a1a3183d5b8ecce81,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1986013__300s.npz,790352306bdb8616c7893f87f416da529a5812dda2074cd1dd3bd01b6600f710,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,130,130,0,3,19,108,3,0.07720316307404573,success,2026-08-04,
focus_jamendo_1987334__180s,focus_jamendo_1987334,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1987334__180s.npz,e95095f5884d057ace05c4b400e58814e9bd20b8199c4b31e97007a45b54704e,features/modulation_tertile/180s/focus/validation/focus_jamendo_1987334__180s.npz,945cb9e2890357562c87b61c9306cdad2a4eac9d476693bfbf5ab7ae786715b4,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,51,29,8,3,0.022249720891181823,success,2026-08-04,
focus_jamendo_1987334__300s,focus_jamendo_1987334,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1987334__300s.npz,da7ed0b64d1cf4cb56113379384c8b1f8528c9b2375768841d6ec14a3f1c718c,features/modulation_tertile/300s/focus/validation/focus_jamendo_1987334__300s.npz,803c43cabd5e8de61d44023e706e20ab87735d19ac6974ee2a696df9fe92dc56,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,89,89,0,54,21,14,3,0.021002582723326668,success,2026-08-04,
focus_jamendo_1987580__180s,focus_jamendo_1987580,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1987580__180s.npz,dd009b387861f45505bfc3e9c8588db796c0fe9162435977084ed9e1670ac802,features/modulation_tertile/180s/focus/validation/focus_jamendo_1987580__180s.npz,560f81fd8cac3332393c2314a68140e11bfe598bb82cdf680086e4a2604e5df5,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,65,22,1,3,0.02068168803100434,success,2026-08-04,
focus_jamendo_1987580__300s,focus_jamendo_1987580,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1987580__300s.npz,c88688212cafe4242749e544a5f752fe76f9d210bfe1b3dfa781b1572f929836,features/modulation_tertile/300s/focus/validation/focus_jamendo_1987580__300s.npz,232dc882cca9420b59baa129ff655f3d3eae4c864ee188655b8875c2063814eb,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,95,46,7,3,0.021745002166881022,success,2026-08-04,
focus_jamendo_1989240__180s,focus_jamendo_1989240,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1989240__180s.npz,80d5a5f9bde7a02745aac464f892f6dea36de196bf16a6f7b95e082fc57bc121,features/modulation_tertile/180s/focus/holdout/focus_jamendo_1989240__180s.npz,103ce52e4b3a9128969f6ee36b5861ab8561ad645a3a36e989acc759314a2efb,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,11,17,60,3,0.0719786157933413,success,2026-08-04,
focus_jamendo_1989240__300s,focus_jamendo_1989240,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1989240__300s.npz,cbddf80fd572129824eac2e5d30f2aee8e2af85808931ef02fbe8aed9fb2c6fc,features/modulation_tertile/300s/focus/holdout/focus_jamendo_1989240__300s.npz,28217fccfe7380c1c778608b1e257eb1b79c4154aed406ad7c6bb4bd3cce5652,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,16,36,96,3,0.0642547850320625,success,2026-08-04,
focus_jamendo_1989577__180s,focus_jamendo_1989577,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1989577__180s.npz,648021636afa0c432b0f85a36c376dd398f241e86da2dcf62f62c11e7b66fb60,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1989577__180s.npz,030b84e43b856d69763342299be579c1e48dba6f941b641587cdc44ba44bba3b,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,4,3,81,3,0.08313216071928764,success,2026-08-04,
focus_jamendo_1989577__300s,focus_jamendo_1989577,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1989577__300s.npz,816c62c2c6eb15804d5107b180c1d9d6dd82626c66943bf8ce40f920e8f9ae75,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1989577__300s.npz,7700cb0596f237f7595de748afbfebd1504022a52770a4f4849729bc6a5e9165,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,2,9,137,3,0.0789161420225355,success,2026-08-04,
focus_jamendo_1993496__180s,focus_jamendo_1993496,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1993496__180s.npz,1f492ac21d0261042919791f9b4ffb9548952fb7b64ac235b02ddec905e01de5,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1993496__180s.npz,00610839373039cb011db49ec589eff4fcd579bce198022a3416a03e9b54e281,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,72,72,0,21,30,21,3,0.0334703799626368,success,2026-08-04,
focus_jamendo_1993496__300s,focus_jamendo_1993496,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1993496__300s.npz,1f492ac21d0261042919791f9b4ffb9548952fb7b64ac235b02ddec905e01de5,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1993496__300s.npz,00610839373039cb011db49ec589eff4fcd579bce198022a3416a03e9b54e281,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,72,72,0,21,30,21,3,0.0334703799626368,success,2026-08-04,
focus_jamendo_1994905__180s,focus_jamendo_1994905,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1994905__180s.npz,c2ae73a5becbb9a3c510f18e930be18dd9ba0947219d5286cf16657a7dd01f34,features/modulation_tertile/180s/focus/validation/focus_jamendo_1994905__180s.npz,028008a9047a7f1a375455c2e3be3450cf9863b2ec245cb133a839c64a2847d1,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,5,39,44,3,0.044833291583699975,success,2026-08-04,
focus_jamendo_1994905__300s,focus_jamendo_1994905,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1994905__300s.npz,fb313e296c4439464d844f41b506b4f5239634ec38b5bfd4a79ce609f7f12ee4,features/modulation_tertile/300s/focus/validation/focus_jamendo_1994905__300s.npz,d03462182d2a6eaffd790a91192f3ada99eac4380a47ad53607fae6093032c7f,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,10,84,54,3,0.040953302198659,success,2026-08-04,
focus_jamendo_1997549__180s,focus_jamendo_1997549,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1997549__180s.npz,028b88191d4f1dc5fe61b554bf5c49ec05bb1248e2cc93dff1e3548d441134b1,features/modulation_tertile/180s/focus/holdout/focus_jamendo_1997549__180s.npz,096db2cf87e89858198acdf7cb0cd2a74ee27776c377669b0a70bd11dd1e91fa,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,3,85,2,0.07346284861341701,success,2026-08-04,
focus_jamendo_1997549__300s,focus_jamendo_1997549,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1997549__300s.npz,0a504af0397f52643c571519d6d9c7408cb292dcfe9ff0f866a3074698f94d7d,features/modulation_tertile/300s/focus/holdout/focus_jamendo_1997549__300s.npz,7027a324663536b19195c88dde3e7330f762af89314998fba12afeb6608fcb20,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,0,9,139,2,0.06931985544861163,success,2026-08-04,
focus_jamendo_2002309__180s,focus_jamendo_2002309,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_2002309__180s.npz,cadd943084e5b9bb800ec90588533fb8a97a298029e8444c9c80f42dac0dd485,features/modulation_tertile/180s/focus/discovery/focus_jamendo_2002309__180s.npz,fec921ef09875477ecf5af54e8302b4f374d470b60551353fc954cc8606f4cb7,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,0,88,1,0.14871745371823408,success,2026-08-04,
focus_jamendo_2002309__300s,focus_jamendo_2002309,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_2002309__300s.npz,7283f45c732cdfab23d77e8489510d1b15c57605ad6a9e48755aa70785bdee6b,features/modulation_tertile/300s/focus/discovery/focus_jamendo_2002309__300s.npz,2a5150c56d596b25080e42b675d2b8c078c825d1e607cc115d04eafecca44414,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,111,111,0,0,0,111,1,0.14842596273365416,success,2026-08-04,
focus_jamendo_2004625__180s,focus_jamendo_2004625,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_2004625__180s.npz,eb1949c8dfa31ed5c3c1cc068d02e1522d8299df549585d44819608d771c597c,features/modulation_tertile/180s/focus/validation/focus_jamendo_2004625__180s.npz,092b8d36f98cb67a70a1a106afd67af129eccb663bc03661dd6bf684c86384b1,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,0,88,1,0.17601456933334703,success,2026-08-04,
